,证券简称,涨跌,总笔数,证券代码,交易日期,收盘价,最低成交价,最高成交价,成交数量,今日开盘价,市盈率,昨日收盘价,振幅,换手率,成交金额,流通股本,涨跌幅,发行总股本,交易所,流通市值,总市值
315,中国平安,-2.39,157107,601318,2018-02-08,68.99,68.37,71.5,153010890,70.61,20.21,71.38,4.58,1.413,10664335041,10832664498,-3.3483,10832664498,上交所,747345523717.0199,747345523717.0199
316,中国平安,-4.56,202223,601318,2018-02-09,64.43,62.2,66.97,249202978,66.5,18.88,68.99,7.67,2.301,16087878594,10832664498,-6.6097,10832664498,上交所,697948573606.14,697948573606.14
317,中国平安,0.53,107980,601318,2018-02-12,64.96,64.0,65.65,102961177,64.66,19.03,64.43,2.58,0.951,6677189824,10832664498,0.8226,10832664498,上交所,703689885790.08,703689885790.08
318,中国平安,2.06,122782,601318,2018-02-13,67.02,66.06,68.35,114795720,66.2,19.64,64.96,3.47,1.06,7736172612,10832664498,3.1712,10832664498,上交所,726005174655.96,726005174655.96
319,中国平安,1.87,77653,601318,2018-02-14,68.89,67.2,69.19,64650188,67.5,20.18,67.02,2.96,0.597,4399687785,10832664498,2.7902,10832664498,上交所,746262257267.22,746262257267.22
320,中国平安,0.88,76947,601318,2018-02-22,69.77,69.23,70.42,78364999,70.23,20.44,68.89,1.72,0.723,5477772497,10832664498,1.2774,10832664498,上交所,755795002025.46,755795002025.46
321,中国平安,0.87,71076,601318,2018-02-23,70.64,69.83,71.46,55601107,70.25,20.7,69.77,2.33,0.513,3929000289,10832664498,1.247,10832664498,上交所,765219420138.72,765219420138.72
322,中国平安,0.16,76792,601318,2018-02-26,70.8,69.6,71.58,69384092,70.99,20.74,70.64,2.84,0.641,4900094210,10832664498,0.2265,10832664498,上交所,766952646458.4,766952646458.4
323,中国平安,-0.99,73896,601318,2018-02-27,69.81,69.47,71.19,78099482,71.02,20.45,70.8,2.48,0.721,5485814912,10832664498,-1.3983,10832664498,上交所,756228308605.38,756228308605.38
324,中国平安,-2.05,87737,601318,2018-02-28,67.76,67.7,69.24,78217046,69.2,19.85,69.81,2.27,0.722,5354288636,10832664498,-2.9365,10832664498,上交所,734021346384.4801,734021346384.4801
325,中国平安,1.17,73932,601318,2018-03-01,68.93,66.88,69.38,66329617,67.18,20.2,67.76,3.74,0.612,4535163832,10832664498,1.7267,10832664498,上交所,746695563847.14,746695563847.14
326,中国平安,-1.25,68257,601318,2018-03-02,67.68,67.45,68.66,58143932,68.0,19.83,68.93,1.79,0.537,3950841316,10832664498,-1.8134,10832664498,上交所,733154733224.64,733154733224.64
327,中国平安,0.2,61070,601318,2018-03-05,67.88,67.0,68.59,60982380,67.66,19.89,67.68,2.37,0.563,4123448692,10832664498,0.2955,10832664498,上交所,735321266124.24,735321266124.24
328,中国平安,1.44,80183,601318,2018-03-06,69.32,67.4,69.39,65707723,68.4,20.31,67.88,2.95,0.607,4498428233,10832664498,2.1214,10832664498,上交所,750920303001.36,750920303001.36
329,中国平安,-0.54,71565,601318,2018-03-07,68.78,68.18,70.18,59055501,68.98,20.15,69.32,2.93,0.545,4086838910,10832664498,-0.779,10832664498,上交所,745070664172.4401,745070664172.4401
330,中国平安,1.76,87386,601318,2018-03-08,70.54,68.76,70.84,69268165,69.06,20.67,68.78,3.03,0.639,4847200944,10832664498,2.5589,10832664498,上交所,764136153688.92,764136153688.92
331,中国平安,0.35,59351,601318,2018-03-09,70.89,70.31,71.46,47622200,71.0,20.77,70.54,1.64,0.44,3371832639,10832664498,0.4962,10832664498,上交所,767927586263.22,767927586263.22
332,中国平安,0.23,65597,601318,2018-03-12,71.12,70.6,71.86,58335147,71.6,20.84,70.89,1.78,0.539,4159385529,10832664498,0.3244,10832664498,上交所,770419099097.76,770419099097.76
333,中国平安,-1.7,86245,601318,2018-03-13,69.42,69.18,71.35,60949227,71.2,20.34,71.12,3.14,0.563,4270300750,10832664498,-2.3903,10832664498,上交所,752003569451.16,752003569451.16
334,中国平安,-0.6,67264,601318,2018-03-14,68.82,68.26,69.2,51476079,68.85,20.16,69.42,1.38,0.475,3538649610,10832664498,-0.8643,10832664498,上交所,745503970752.36,745503970752.36
335,中国平安,1.67,77983,601318,2018-03-15,70.49,68.4,70.7,62711086,68.41,20.65,68.82,3.36,0.579,4389005513,10832664498,2.4266,10832664498,上交所,763594520464.0199,763594520464.0199
336,中国平安,0.02,82286,601318,2018-03-16,70.51,70.45,71.95,70132623,70.7,20.66,70.49,2.13,0.647,4999966474,10832664498,0.0284,10832664498,上交所,763811173753.9801,763811173753.9801
337,中国平安,3.3,119074,601318,2018-03-19,73.81,70.48,73.88,92449982,70.89,21.62,70.51,4.82,0.853,6687346253,10832664498,4.6802,10832664498,上交所,799558966597.38,799558966597.38
338,中国平安,0.28,80576,601318,2018-03-20,74.09,72.7,74.19,65977835,73.1,21.71,73.81,2.05,0.609,4847776967,10832664498,0.3794,10832664498,上交所,802592112656.8201,802592112656.8201
339,中国平安,-0.27,144623,601318,2018-03-21,73.82,73.03,76.71,136748593,76.7,21.63,74.09,5.04,1.262,10277152012,10832664498,-0.3644,10832664498,上交所,799667293242.36,799667293242.36
340,中国平安,-0.94,105977,601318,2018-03-22,72.88,71.68,74.17,90287752,73.51,21.35,73.82,3.47,0.834,6578006315,10832664498,-1.2734,10832664498,上交所,789484588614.24,789484588614.24
341,中国平安,-2.58,120745,601318,2018-03-23,70.3,69.42,70.77,148695492,70.0,20.6,72.88,1.94,1.373,10435410981,10832664498,-3.5401,10832664498,上交所,761536314209.4,761536314209.4
342,中国平安,-2.02,158815,601318,2018-03-26,68.28,66.98,69.97,138098519,69.2,20.0,70.3,4.46,1.275,9441425605,10832664498,-2.8734,10832664498,上交所,739654331923.4401,739654331923.4401
343,中国平安,-0.12,125144,601318,2018-03-27,68.16,67.5,69.66,103992027,69.58,19.97,68.28,3.2,0.96,7111483067,10832664498,-0.1757,10832664498,上交所,738354412183.6799,738354412183.6799
344,中国平安,-2.76,174978,601318,2018-03-28,65.4,64.88,67.68,142078782,67.0,19.16,68.16,4.32,1.312,9380984826,10832664498,-4.0493,10832664498,上交所,708456258169.2001,708456258169.2001
345,中国平安,0.99,172248,601318,2018-03-29,66.39,63.51,67.28,146254573,65.42,19.45,65.4,5.94,1.35,9514381379,10832664498,1.5138,10832664498,上交所,719180596022.22,719180596022.22
346,中国平安,-1.08,111906,601318,2018-03-30,65.31,64.8,66.27,84202251,66.01,19.13,66.39,2.27,0.777,5499095858,10832664498,-1.6268,10832664498,上交所,707481318364.38,707481318364.38
347,中国平安,-0.65,98314,601318,2018-04-02,64.66,64.22,66.25,80555909,64.25,18.94,65.31,3.16,0.744,5242356770,10832664498,-0.9953,10832664498,上交所,700440086440.6799,700440086440.6799
348,中国平安,-0.15,74211,601318,2018-04-03,64.51,63.84,64.95,60407068,63.95,18.9,64.66,1.74,0.558,3885145804,10832664498,-0.232,10832664498,上交所,698815186765.9801,698815186765.9801
349,中国平安,0.04,86792,601318,2018-04-04,64.55,63.98,65.58,67998953,64.9,18.91,64.51,2.5,0.628,4414551485,10832664498,0.062,10832664498,上交所,699248493345.9,699248493345.9
350,中国平安,1.41,94871,601318,2018-04-09,65.96,64.05,65.99,71614285,64.99,19.33,64.55,3.03,0.661,4679345562,10832664498,2.1844,10832664498,上交所,714522550288.08,714522550288.08
351,中国平安,2.29,120681,601318,2018-04-10,68.25,65.39,68.4,90513972,65.69,20.0,65.96,4.6,0.836,6064986129,10832664498,3.4718,10832664498,上交所,739329351988.5,739329351988.5
352,中国平安,-0.58,88865,601318,2018-04-11,67.67,67.48,68.57,72092432,68.3,19.83,68.25,1.62,0.666,4894354063,10832664498,-0.8498,10832664498,上交所,733046406579.66,733046406579.66
353,中国平安,-0.95,67545,601318,2018-04-12,66.72,66.69,67.97,54450250,67.91,19.55,67.67,1.92,0.503,3659539916,10832664498,-1.4039,10832664498,上交所,722755375306.5599,722755375306.5599
354,中国平安,-0.54,58971,601318,2018-04-13,66.18,66.05,67.45,46638574,67.43,19.39,66.72,2.12,0.431,3114028929,10832664498,-0.8094,10832664498,上交所,716905736477.64,716905736477.64
355,中国平安,-1.88,103603,601318,2018-04-16,64.3,63.88,66.66,80963957,66.01,18.84,66.18,4.35,0.747,5244687540,10832664498,-2.8407,10832664498,上交所,696540327221.4,696540327221.4
356,中国平安,-1.17,101813,601318,2018-04-17,63.13,62.83,64.86,83167288,64.44,18.5,64.3,3.23,0.768,5312790696,10832664498,-1.8196,10832664498,上交所,683866109758.74,683866109758.74
357,中国平安,0.38,84403,601318,2018-04-18,63.51,62.6,63.95,76484549,63.78,18.61,63.13,2.16,0.706,4841197668,10832664498,0.6019,10832664498,上交所,687982522267.98,687982522267.98
358,中国平安,0.97,84004,601318,2018-04-19,64.48,63.66,64.95,72647375,63.9,18.89,63.51,2.03,0.671,4680959624,10832664498,1.5273,10832664498,上交所,698490206831.04,698490206831.04
359,中国平安,-0.33,64421,601318,2018-04-20,64.15,63.51,64.87,60334073,64.2,18.79,64.48,2.14,0.557,3871514930,10832664498,-0.5118,10832664498,上交所,694915427546.7001,694915427546.7001
360,中国平安,0.84,67448,601318,2018-04-23,64.99,63.78,65.16,54446666,64.15,19.04,64.15,2.16,0.503,3516175405,10832664498,1.3094,10832664498,上交所,704014865725.0199,704014865725.0199
361,中国平安,1.57,110434,601318,2018-04-24,66.56,65.28,67.06,90695407,65.4,19.5,64.99,2.73,0.837,6024928823,10832664498,2.4158,10832664498,上交所,721022148986.88,721022148986.88
362,中国平安,-1.06,63490,601318,2018-04-25,65.5,65.31,66.46,47782761,66.04,19.19,66.56,1.76,0.441,3141687154,10832664498,-1.5925,10832664498,上交所,709539524619.0,709539524619.0
363,中国平安,-2.38,114800,601318,2018-04-26,63.12,62.81,65.89,84155382,65.68,18.49,65.5,4.9,0.777,5364614954,10832664498,-3.6336,10832664498,上交所,683757783113.76,683757783113.76
364,中国平安,-2.23,267298,601318,2018-04-27,60.89,58.34,63.73,260286257,63.55,17.84,63.12,9.24,2.403,15747812239,10832664498,-3.533,10832664498,上交所,659600941283.22,659600941283.22
365,中国平安,0.45,80486,601318,2018-05-02,61.34,60.75,61.79,70890842,61.36,12.59,60.89,1.71,0.654,4341690751,10832664498,0.739,10832664498,上交所,664475640307.3201,664475640307.3201
366,中国平安,0.1,82449,601318,2018-05-03,61.44,59.9,61.58,62912538,60.88,12.61,61.34,2.8,0.581,3831120277,10832664498,0.163,10832664498,上交所,665558906757.12,665558906757.12
367,中国平安,-0.73,62598,601318,2018-05-04,60.71,60.64,61.64,44158675,61.33,12.46,61.44,1.65,0.408,2694568405,10832664498,-1.1882,10832664498,上交所,657651061673.58,657651061673.58
368,中国平安,0.48,103394,601318,2018-05-07,61.19,59.71,61.47,82944783,60.55,12.56,60.71,2.95,0.766,5035372512,10832664498,0.7906,10832664498,上交所,662850740632.62,662850740632.62
369,中国平安,1.89,142525,601318,2018-05-08,63.08,61.24,63.88,117472062,61.36,12.94,61.19,4.31,1.084,7388303870,10832664498,3.0887,10832664498,上交所,683324476533.84,683324476533.84
370,中国平安,-0.13,62648,601318,2018-05-09,62.95,62.52,63.4,48443100,63.1,12.92,63.08,1.41,0.447,3048008852,10832664498,-0.2061,10832664498,上交所,681916230149.1,681916230149.1
371,中国平安,0.23,61073,601318,2018-05-10,63.18,62.61,63.75,49817832,63.3,12.96,62.95,1.82,0.46,3143778292,10832664498,0.3654,10832664498,上交所,684407742983.64,684407742983.64
372,中国平安,-0.08,50549,601318,2018-05-11,63.1,62.81,63.66,45210551,63.58,12.95,63.18,1.35,0.417,2859210137,10832664498,-0.1266,10832664498,上交所,683541129823.8,683541129823.8
373,中国平安,1.0,80839,601318,2018-05-14,64.1,63.5,64.58,68370916,63.7,13.15,63.1,1.7,0.631,4387898493,10832664498,1.5848,10832664498,上交所,694373794321.7999,694373794321.7999
374,中国平安,-0.13,64146,601318,2018-05-15,63.97,63.4,64.59,52952916,64.5,13.13,64.1,1.88,0.489,3376776321,10832664498,-0.2028,10832664498,上交所,692965547937.0599,692965547937.0599
375,中国平安,-1.16,69887,601318,2018-05-16,62.81,62.63,63.92,55951439,63.68,12.89,63.97,2.06,0.517,3539081154,10832664498,-1.8134,10832664498,上交所,680399657119.38,680399657119.38
376,中国平安,-0.81,69534,601318,2018-05-17,62.0,61.94,63.19,47778223,63.09,12.72,62.81,2.02,0.441,2981258093,10832664498,-1.2896,10832664498,上交所,671625198876.0,671625198876.0
377,中国平安,1.04,65793,601318,2018-05-18,63.04,61.59,63.12,56625326,61.88,12.94,62.0,2.48,0.523,3532704058,10832664498,1.6774,10832664498,上交所,682891169953.92,682891169953.92
378,中国平安,0.62,72699,601318,2018-05-21,63.66,63.27,64.15,70506571,63.55,13.06,63.04,1.39,0.651,4492367179,10832664498,0.9835,10832664498,上交所,689607421942.6799,689607421942.6799
379,中国平安,-0.65,61716,601318,2018-05-22,63.01,62.5,63.84,43769214,63.58,12.93,63.66,2.14,0.404,2757950408,10832664498,-1.021,10832664498,上交所,682566190018.98,682566190018.98
380,中国平安,-1.25,80040,601318,2018-05-23,61.76,61.67,62.95,56915452,62.95,12.67,63.01,2.08,0.525,3531232659,10832664498,-1.9838,10832664498,上交所,669025359396.48,669025359396.48
381,中国平安,-0.54,55768,601318,2018-05-24,61.22,61.16,62.27,44151327,61.96,12.56,61.76,1.81,0.408,2725820768,10832664498,-0.8744,10832664498,上交所,663175720567.5599,663175720567.5599
382,中国平安,0.31,48084,601318,2018-05-25,61.53,61.34,62.18,35392969,61.38,12.63,61.22,1.37,0.327,2183913985,10832664498,0.5064,10832664498,上交所,666533846561.9401,666533846561.9401
383,中国平安,0.97,60661,601318,2018-05-28,62.5,61.55,62.88,45894875,61.8,12.82,61.53,2.16,0.424,2861428758,10832664498,1.5765,10832664498,上交所,677041531125.0,677041531125.0
384,中国平安,-0.12,62581,601318,2018-05-29,62.38,61.3,62.66,63647446,62.32,12.8,62.5,2.22,0.588,3944873803,10832664498,-0.192,10832664498,上交所,675741611385.24,675741611385.24
385,中国平安,-1.73,74674,601318,2018-05-30,60.65,60.58,61.7,49083664,61.31,12.45,62.38,1.85,0.453,2998177225,10832664498,-2.7733,10832664498,上交所,657001101803.7,657001101803.7
386,中国平安,1.48,76983,601318,2018-05-31,62.13,60.71,62.18,66538831,61.11,12.75,60.65,2.42,0.614,4096852001,10832664498,2.4402,10832664498,上交所,673033445260.74,673033445260.74
387,中国平安,-0.49,52020,601318,2018-06-01,61.64,61.28,62.19,40800764,61.91,12.65,62.13,1.48,0.377,2516195954,10832664498,-0.7887,10832664498,上交所,667725439656.72,667725439656.72
388,中国平安,1.89,108497,601318,2018-06-04,63.53,61.9,63.71,85889740,62.1,13.04,61.64,2.92,0.793,5418564799,10832664498,3.0662,10832664498,上交所,688199175557.9401,688199175557.9401
389,中国平安,1.05,100929,601318,2018-06-05,64.58,63.21,65.0,88517255,63.59,13.25,63.53,2.83,0.817,5683935967,10832664498,1.6528,10832664498,上交所,699573473280.84,699573473280.84
390,中国平安,-0.77,67924,601318,2018-06-06,63.81,63.71,64.45,49022028,64.43,13.09,64.58,1.16,0.453,3140622782,10832664498,-1.1923,10832664498,上交所,691232321617.38,691232321617.38
391,中国平安,0.63,89498,601318,2018-06-07,63.24,63.02,64.54,74626679,63.27,12.98,62.61,2.41,0.689,4763077383,10832664498,1.0062,10832664498,上交所,685057702853.52,685057702853.52
392,中国平安,-0.85,75571,601318,2018-06-08,62.39,61.95,63.24,57939137,62.97,12.8,63.24,2.08,0.535,3617103478,10832664498,-1.3441,10832664498,上交所,675849938030.22,675849938030.22
393,中国平安,0.64,58690,601318,2018-06-11,63.03,61.85,63.2,51280313,62.25,12.93,62.39,2.18,0.473,3204236377,10832664498,1.0258,10832664498,上交所,682782843308.9401,682782843308.9401
394,中国平安,0.87,85243,601318,2018-06-12,63.9,62.82,64.25,76355925,63.2,13.11,63.03,2.28,0.705,4866437060,10832664498,1.3803,10832664498,上交所,692207261422.2,692207261422.2
395,中国平安,-0.15,52788,601318,2018-06-13,63.75,63.35,63.91,45905326,63.8,13.08,63.9,0.88,0.424,2922589416,10832664498,-0.2347,10832664498,上交所,690582361747.5,690582361747.5
396,中国平安,0.69,97830,601318,2018-06-14,64.44,63.45,65.35,79848471,63.58,13.22,63.75,2.99,0.737,5164445267,10832664498,1.0824,10832664498,上交所,698056900251.12,698056900251.12
397,中国平安,0.19,75729,601318,2018-06-15,64.63,64.02,65.16,66658272,64.1,13.26,64.44,1.78,0.615,4315505697,10832664498,0.2948,10832664498,上交所,700115106505.74,700115106505.74
398,中国平安,-2.54,111437,601318,2018-06-19,62.09,61.8,64.2,127826360,63.8,12.74,64.63,3.88,1.18,8087342652,10832664498,-3.9301,10832664498,上交所,672600138680.8201,672600138680.8201
399,中国平安,-0.24,90465,601318,2018-06-20,61.85,60.78,62.54,74319522,61.9,12.69,62.09,2.9,0.686,4589333023,10832664498,-0.3865,10832664498,上交所,670000299201.3,670000299201.3
400,中国平安,-0.76,72351,601318,2018-06-21,61.09,61.0,62.56,60549396,61.86,12.54,61.85,2.56,0.559,3743256874,10832664498,-1.2288,10832664498,上交所,661767474182.8201,661767474182.8201
401,中国平安,-0.02,57718,601318,2018-06-22,61.07,60.6,61.5,46537639,60.6,12.53,61.09,1.49,0.43,2837582693,10832664498,-0.0327,10832664498,上交所,661550820892.86,661550820892.86
402,中国平安,-1.28,86745,601318,2018-06-25,59.79,59.6,61.35,60749672,61.28,12.27,61.07,2.94,0.561,3673033330,10832664498,-2.096,10832664498,上交所,647685010335.42,647685010335.42
403,中国平安,-0.55,93352,601318,2018-06-26,59.24,57.8,59.61,71792764,59.1,12.16,59.79,3.13,0.663,4222114929,10832664498,-0.9199,10832664498,上交所,641727044861.52,641727044861.52
404,中国平安,-1.74,92800,601318,2018-06-27,57.5,57.44,59.45,69708410,59.1,11.8,59.24,3.5,0.644,4051818403,10832664498,-2.9372,10832664498,上交所,622878208635.0,622878208635.0
405,中国平安,-0.67,83131,601318,2018-06-28,56.83,56.53,57.95,73599124,57.11,11.66,57.5,2.51,0.679,4196752214,10832664498,-1.1652,10832664498,上交所,615620323421.34,615620323421.34
406,中国平安,1.75,79471,601318,2018-06-29,58.58,57.1,58.63,64511204,57.12,12.02,56.83,2.68,0.596,3729377800,10832664498,3.0794,10832664498,上交所,634577486292.84,634577486292.84
407,中国平安,-3.36,122712,601318,2018-07-02,55.22,54.65,58.28,90018916,58.28,11.33,58.58,6.64,0.831,5082587156,10832664498,-5.7357,10832664498,上交所,598179733579.5599,598179733579.5599
408,中国平安,1.12,108364,601318,2018-07-03,56.34,54.33,56.56,94916701,55.6,11.56,55.22,4.1,0.876,5276896813,10832664498,2.0283,10832664498,上交所,610312317817.3201,610312317817.3201
409,中国平安,-0.82,59370,601318,2018-07-04,55.52,55.37,56.88,51949368,56.23,11.39,56.34,2.73,0.48,2909529851,10832664498,-1.4554,10832664498,上交所,601429532928.9601,601429532928.9601
410,中国平安,0.01,54579,601318,2018-07-05,55.53,55.18,56.27,54843432,55.7,11.39,55.52,1.98,0.506,3054478672,10832664498,0.018,10832664498,上交所,601537859573.9401,601537859573.9401
411,中国平安,1.41,85851,601318,2018-07-06,56.94,55.54,57.65,82431119,55.98,11.68,55.53,3.8,0.761,4674671786,10832664498,2.5392,10832664498,上交所,616811916516.12,616811916516.12
412,中国平安,1.94,79195,601318,2018-07-09,58.88,57.2,58.91,69604304,57.6,12.08,56.94,2.99,0.643,4054246964,10832664498,3.4071,10832664498,上交所,637827285642.24,637827285642.24
413,中国平安,-0.7,73820,601318,2018-07-10,58.18,57.55,59.05,55562743,59.0,11.94,58.88,2.61,0.513,3233279752,10832664498,-1.1889,10832664498,上交所,630244420493.64,630244420493.64
414,中国平安,-1.09,53631,601318,2018-07-11,57.09,56.56,57.51,47378185,56.75,11.71,58.18,1.68,0.437,2701645194,10832664498,-1.8735,10832664498,上交所,618436816190.8201,618436816190.8201
415,中国平安,1.29,69687,601318,2018-07-12,58.38,57.24,58.89,64770763,57.24,11.98,57.09,2.88,0.598,3777942008,10832664498,2.2596,10832664498,上交所,632410953393.24,632410953393.24
416,中国平安,0.16,43770,601318,2018-07-13,58.54,58.28,58.92,39378546,58.77,12.01,58.38,1.1,0.364,2307228865,10832664498,0.2741,10832664498,上交所,634144179712.92,634144179712.92
417,中国平安,-0.82,52435,601318,2018-07-16,57.72,57.38,58.78,43194208,58.3,11.84,58.54,2.44,0.399,2494024299,10832664498,-1.4008,10832664498,上交所,625261394824.5599,625261394824.5599
418,中国平安,0.3,41572,601318,2018-07-17,58.02,57.42,58.26,37994302,57.9,11.91,57.72,1.46,0.351,2195501138,10832664498,0.5198,10832664498,上交所,628511194173.9601,628511194173.9601
419,中国平安,-0.21,53464,601318,2018-07-18,57.81,57.75,59.11,46448505,58.28,11.86,58.02,2.35,0.429,2717273919,10832664498,-0.3619,10832664498,上交所,626236334629.38,626236334629.38
420,中国平安,0.9,73209,601318,2018-07-19,58.71,58.35,59.3,70369903,58.36,12.05,57.81,1.63,0.65,4143173505,10832664498,1.5568,10832664498,上交所,635985732677.58,635985732677.58
421,中国平安,2.13,109939,601318,2018-07-20,60.84,58.23,61.61,106935078,58.6,12.48,58.71,5.8,0.987,6433573521,10832664498,3.628,10832664498,上交所,659059308058.3201,659059308058.3201
422,中国平安,0.24,72053,601318,2018-07-23,61.08,60.25,61.6,80457337,60.35,12.53,60.84,2.24,0.743,4898411219,10832664498,0.3945,10832664498,上交所,661659147537.84,661659147537.84
423,中国平安,0.66,99203,601318,2018-07-24,61.74,61.03,63.0,83684707,61.06,12.67,61.08,3.23,0.773,5207884860,10832664498,1.0806,10832664498,上交所,668808706106.52,668808706106.52
424,中国平安,0.42,44633,601318,2018-07-25,62.16,61.4,62.24,40900624,62.23,12.75,61.74,1.37,0.378,2529701219,10832664498,0.6803,10832664498,上交所,673358425195.6799,673358425195.6799
425,中国平安,-1.36,61436,601318,2018-07-26,60.8,60.68,62.48,48259331,62.28,12.48,62.16,2.97,0.446,2960086715,10832664498,-2.1879,10832664498,上交所,658626001478.4,658626001478.4
426,中国平安,0.07,36163,601318,2018-07-27,60.87,60.57,61.33,33417159,60.98,12.49,60.8,1.25,0.309,2037644574,10832664498,0.1151,10832664498,上交所,659384287993.26,659384287993.26
427,中国平安,0.69,46564,601318,2018-07-30,61.56,60.75,61.92,37637018,60.9,12.63,60.87,1.93,0.347,2303730924,10832664498,1.1336,10832664498,上交所,666858826496.88,666858826496.88
428,中国平安,0.04,37646,601318,2018-07-31,61.6,60.82,61.89,26069859,61.6,12.64,61.56,1.76,0.241,1600697232,10832664498,0.065,10832664498,上交所,667292133076.8,667292133076.8
429,中国平安,-1.9,69875,601318,2018-08-01,59.7,59.62,62.41,56343432,61.8,12.25,61.6,4.68,0.52,3440050571,10832664498,-3.0844,10832664498,上交所,646710070530.6,646710070530.6
430,中国平安,-1.44,72664,601318,2018-08-02,58.26,57.8,59.49,64680428,59.41,11.95,59.7,2.92,0.597,3782255927,10832664498,-2.4121,10832664498,上交所,631111033653.48,631111033653.48
431,中国平安,-0.44,43956,601318,2018-08-03,57.82,57.78,58.76,36208330,58.43,11.86,58.26,1.7,0.334,2109021439,10832664498,-0.7552,10832664498,上交所,626344661274.36,626344661274.36
432,中国平安,0.01,42548,601318,2018-08-06,57.83,57.36,58.86,41978566,57.81,11.87,57.82,2.62,0.388,2438442832,10832664498,0.0173,10832664498,上交所,626452987919.34,626452987919.34
433,中国平安,1.73,62727,601318,2018-08-07,59.56,57.96,59.6,56186121,58.11,12.22,57.83,2.83,0.519,3306492624,10832664498,2.9915,10832664498,上交所,645193497500.88,645193497500.88
434,中国平安,-1.18,44018,601318,2018-08-08,58.38,58.19,59.7,41210911,59.55,11.98,59.56,2.59,0.38,2426952929,10832664498,-1.9812,10832664498,上交所,632410953393.24,632410953393.24
435,中国平安,2.24,71954,601318,2018-08-09,60.62,58.18,60.99,63543307,58.38,12.44,58.38,4.83,0.587,3820214646,10832664498,3.8369,10832664498,上交所,656676121868.76,656676121868.76
436,中国平安,-0.18,47597,601318,2018-08-10,60.44,59.83,60.96,34904151,60.56,12.4,60.62,1.89,0.322,2108590693,10832664498,-0.2969,10832664498,上交所,654726242259.12,654726242259.12
437,中国平安,-0.89,54143,601318,2018-08-13,59.55,58.66,59.85,45464948,59.8,12.22,60.44,2.03,0.42,2692879775,10832664498,-1.4725,10832664498,上交所,645085170855.9,645085170855.9
438,中国平安,-0.5,39132,601318,2018-08-14,59.05,58.58,59.72,30874067,59.56,12.12,59.55,1.95,0.285,1824184784,10832664498,-0.8396,10832664498,上交所,639668838606.9,639668838606.9
439,中国平安,-2.02,84573,601318,2018-08-15,57.03,56.67,59.05,61374792,59.03,11.7,59.05,4.2,0.567,3531927672,10832664498,-3.4208,10832664498,上交所,617786856320.9401,617786856320.9401
440,中国平安,-0.05,62604,601318,2018-08-16,56.98,55.88,57.95,47507498,56.38,11.69,57.03,3.7,0.439,2710351662,10832664498,-0.0877,10832664498,上交所,617245223096.0399,617245223096.0399
441,中国平安,-0.4,45142,601318,2018-08-17,56.58,56.46,57.82,35136005,57.7,11.61,56.98,2.41,0.324,2009697401,10832664498,-0.702,10832664498,上交所,612912157296.84,612912157296.84
442,中国平安,1.23,53157,601318,2018-08-20,57.81,56.76,57.82,46214266,56.94,11.86,56.58,1.87,0.427,2653996237,10832664498,2.1739,10832664498,上交所,626236334629.38,626236334629.38
443,中国平安,1.61,71012,601318,2018-08-21,59.42,57.86,59.65,63665064,57.86,12.19,57.81,3.09,0.588,3768112543,10832664498,2.785,10832664498,上交所,643676924471.16,643676924471.16
444,中国平安,1.51,106721,601318,2018-08-22,60.93,60.37,61.5,104185714,61.28,12.5,59.42,1.87,0.962,6355540682,10832664498,2.5412,10832664498,上交所,660034247863.14,660034247863.14
445,中国平安,1.2,89254,601318,2018-08-23,62.13,61.01,62.38,75611130,61.01,12.75,60.93,2.25,0.698,4682981908,10832664498,1.9695,10832664498,上交所,673033445260.74,673033445260.74
446,中国平安,0.34,69519,601318,2018-08-24,62.47,61.5,63.33,57263151,61.7,12.82,62.13,2.98,0.529,3574475333,10832664498,0.5472,10832664498,上交所,676716551190.0599,676716551190.0599
447,中国平安,1.0,66557,601318,2018-08-27,63.47,62.72,63.68,58579343,63.08,13.02,62.47,1.53,0.541,3706028568,10832664498,1.6008,10832664498,上交所,687549215688.0599,687549215688.0599
448,中国平安,-0.57,56157,601318,2018-08-28,62.9,62.6,63.84,42494421,63.8,12.91,63.47,1.98,0.392,2683512093,10832664498,-0.8981,10832664498,上交所,681374596924.2,681374596924.2
449,中国平安,0.11,39157,601318,2018-08-29,63.01,62.65,63.3,27892679,62.68,12.93,62.9,1.04,0.258,1757300920,10832664498,0.1749,10832664498,上交所,682566190018.98,682566190018.98
450,中国平安,0.15,57686,601318,2018-08-30,63.16,63.02,64.05,45849633,63.5,12.96,63.01,1.63,0.423,2916938041,10832664498,0.2381,10832664498,上交所,684191089693.6799,684191089693.6799
451,中国平安,-0.18,57173,601318,2018-08-31,62.98,62.2,63.43,52111400,62.4,12.92,63.16,1.98,0.481,3273908661,10832664498,-0.285,10832664498,上交所,682241210084.0399,682241210084.0399
452,中国平安,-0.25,42098,601318,2018-09-03,62.73,62.11,63.0,32379059,62.6,12.87,62.98,1.43,0.299,2027395425,10832664498,-0.397,10832664498,上交所,679533043959.5399,679533043959.5399
453,中国平安,2.07,71108,601318,2018-09-04,64.8,62.54,64.93,65837878,62.85,13.3,62.73,3.82,0.608,4208358192,10832664498,3.2999,10832664498,上交所,701956659470.4,701956659470.4
